"","food.web","interaction","consumer","resource","mass","Genus","Family","Order","Class","Phylum","Kingdom","sp"
"212",31,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"213",11,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"214",21,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"215",16,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"216",29,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"217",22,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"218",25,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"219",32,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"220",8,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"221",23,1,833,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"222",21,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"223",22,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"224",11,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"225",29,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"226",16,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"227",8,1,837,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"228",16,1,838,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"229",32,1,838,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"230",29,1,840,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"231",1,1,840,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"232",32,1,840,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"233",21,1,840,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"234",23,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"235",11,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"236",1,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"237",25,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"238",22,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"239",31,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"240",32,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"241",16,1,841,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"242",25,1,842,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"243",32,1,842,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"244",21,1,842,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"245",16,1,842,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"246",22,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"247",11,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"248",8,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"249",23,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"250",25,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"251",21,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"252",1,1,843,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"253",32,1,844,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"254",31,1,844,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"255",29,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"256",8,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"257",1,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"258",22,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"259",23,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"260",31,1,846,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"261",21,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"262",31,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"263",8,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"264",1,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"265",11,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"266",22,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"267",29,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"268",16,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"269",25,1,847,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"270",32,1,855,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"271",29,1,855,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"272",25,1,857,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"273",32,1,858,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"274",11,1,1127,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"275",16,1,1127,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"276",8,1,1128,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"277",31,1,1128,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"278",32,1,1128,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"279",8,1,1194,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"280",22,1,722,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"281",21,1,722,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"282",31,1,722,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"283",1,1,1234,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"284",32,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"285",31,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"286",23,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"287",29,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"288",25,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"289",16,1,723,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"290",8,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"291",25,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"292",11,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"293",21,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"294",31,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"295",22,1,1238,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"296",29,1,1240,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"297",11,1,1240,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"298",29,1,724,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"299",25,1,724,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"300",31,1,724,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"301",11,1,1247,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"302",8,1,1247,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"303",16,1,1247,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"304",11,1,1248,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"305",11,1,1249,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"306",11,1,1250,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"307",11,1,1251,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"308",16,1,1254,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"309",8,1,1258,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"310",31,1,726,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"311",11,1,726,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"312",32,1,727,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"313",11,1,728,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"314",31,1,728,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"315",11,1,1290,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"316",21,1,729,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"317",25,1,730,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"318",21,1,730,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"319",32,1,730,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"320",11,1,730,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"321",22,1,731,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"322",11,1,731,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"323",32,1,731,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"324",21,1,731,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"325",29,1,732,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"326",25,1,733,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"327",31,1,734,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"328",21,1,734,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"329",11,1,734,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"330",8,1,734,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"331",21,1,1354,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"332",22,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"333",23,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"334",11,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"335",32,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"336",29,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"337",25,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"338",31,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"339",16,1,1357,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"340",31,1,1358,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"341",22,1,1358,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"342",32,1,1358,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"343",16,1,1358,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"344",21,1,1358,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"345",11,1,1362,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"346",1,1,1362,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"347",29,1,1362,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"348",22,1,1368,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"349",16,1,1368,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"350",25,1,1368,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"351",31,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"352",25,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"353",21,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"354",16,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"355",32,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"356",11,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"357",22,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"358",8,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"359",23,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"360",29,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"361",1,1,738,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"362",32,1,1369,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
"363",8,1,1369,766,1.385543185,"Nargus","Catopidae","Coleoptera","Insecta","Arthropoda","Animalia","Nargus anisotomoides"
