"","node_id","original_name","node_level","network_id","taxonomy_id","created_at","updated_at","taxonomy","taxonomy.id","taxonomy.name","taxonomy.ncbi","taxonomy.tsn","taxonomy.eol","taxonomy.bold","taxonomy.gbif","taxonomy.col","taxonomy.rank","taxonomy.created_at","taxonomy.updated_at"
"90",33110,"Alopecosa pulverulenta","taxon",5013,8368,"2019-03-29T14:42:23.389Z","2019-03-29T14:42:23.389Z",NA,8368,"Alopecosa pulverulenta",75003,850413,1196612,256981,2147438,"9bcc81ae67c508df337b0e980037f039","species","2019-03-28T20:28:17.241Z","2019-06-14T15:29:24.610Z"
"91",33111,"Arctosa lutetiana","taxon",5013,8369,"2019-03-29T14:42:23.458Z","2019-03-29T14:42:23.458Z",NA,8369,"Arctosa lutetiana",2569433,851967,1196752,496231,2147147,"bc1fcb910d7d162214d2ea26f22e5ca1","species","2019-03-28T20:28:17.321Z","2019-06-14T15:29:24.683Z"
"92",33112,"Pardosa agrestis","taxon",5013,8370,"2019-03-29T14:42:23.503Z","2019-03-29T14:42:23.503Z",NA,8370,"Pardosa agrestis",75012,864202,1197568,235626,9741766,"3ebdcbe86dda3e617e9309667d375e53","species","2019-03-28T20:28:17.392Z","2019-06-14T15:29:24.743Z"
"93",33113,"Pardosa amentata","taxon",5013,8371,"2019-03-29T14:42:23.552Z","2019-03-29T14:42:23.552Z",NA,8371,"Pardosa amentata",75001,864219,1197585,320466,2146241,"1a7ec4d5bb5658b6f4edbda2564a4d67","species","2019-03-28T20:28:17.482Z","2019-06-14T15:29:24.797Z"
"94",33114,"Trochosa ruricola","taxon",5013,8372,"2019-03-29T14:42:23.603Z","2019-03-29T14:42:23.603Z",NA,8372,"Trochosa ruricola",330967,869688,1198370,75149,2145852,"b71f16a1b8503f5363102db0c0db6b63","species","2019-03-28T20:28:17.556Z","2019-06-14T15:29:24.849Z"
"95",33115,"Trochosa terricola","taxon",5013,8373,"2019-03-29T14:42:23.642Z","2019-03-29T14:42:23.642Z",NA,8373,"Trochosa terricola",74993,869700,1198381,16593,2145815,"0af9bdc44f3a93e4cb4c1f1dfbce556f","species","2019-03-28T20:28:17.630Z","2019-06-14T15:29:24.907Z"
"96",33116,"Pisaura mirabilis","taxon",5013,8374,"2019-03-29T14:42:23.686Z","2019-03-29T14:42:23.686Z",NA,8374,"Pisaura mirabilis",1155755,887208,1198735,256983,2150764,"6b733a9d6e29177833d21873b571b218","species","2019-03-28T20:28:17.714Z","2019-06-14T15:29:24.965Z"
"97",33117,"Phlegra fasciata","taxon",5013,8375,"2019-03-29T14:42:23.736Z","2019-03-29T14:42:23.736Z",NA,8375,"Phlegra fasciata",243484,886931,1213766,235632,2168522,"fc339dccc02f4223c4c1f81024ad8551","species","2019-03-28T20:28:17.802Z","2019-06-14T15:29:25.014Z"
"98",33118,"Tetragnatha extensa","taxon",5013,8376,"2019-03-29T14:42:23.823Z","2019-03-29T14:42:23.823Z",NA,8376,"Tetragnatha extensa",1107736,868321,1193560,87861,2151859,"5b0668ff6b7fc06309eb8c4484e7541d","species","2019-03-28T20:28:17.877Z","2019-06-14T15:29:25.079Z"
"99",33120,"Hyloniscus riparius","taxon",5013,8377,"2019-03-29T14:42:23.935Z","2019-03-29T14:42:23.935Z",NA,8377,"Hyloniscus riparius",115155,595380,343757,376075,2208537,"27d7a1367d850d439a2eca87ea89d2d6","species","2019-03-28T20:28:17.951Z","2019-06-14T15:29:25.132Z"
"100",33123,"Drymus sylvaticus","taxon",5013,8380,"2019-03-29T14:42:24.089Z","2019-03-29T14:42:24.089Z",NA,8380,"Drymus sylvaticus",1545308,NA,3691998,350302,4486544,"44accd2466411c247c8ac34bb628c78e","species","2019-03-28T20:28:18.201Z","2019-06-14T15:29:25.434Z"
"101",33124,"Megalonotus chiragra","taxon",5013,8381,"2019-03-29T14:42:24.126Z","2019-03-29T14:42:24.126Z",NA,8381,"Megalonotus chiragrus chiragrus",1545159,NA,46909318,380496,NA,"c3953aa22c41c7f49c16f41e7501144a","infraspecies","2019-03-28T20:28:18.273Z","2019-06-14T15:29:25.488Z"
"102",33125,"Megalonotus emarginatus","taxon",5013,8382,"2019-03-29T14:42:24.166Z","2019-03-29T14:42:24.166Z",NA,8382,"Megalonotus emarginatus",NA,NA,3692093,NA,4486509,"4fe476e52d18af03ff4f6235453a5fc2","species","2019-03-28T20:28:18.353Z","2019-06-14T15:29:25.542Z"
"103",33126,"Metopoplax origani","taxon",5013,8383,"2019-03-29T14:42:24.209Z","2019-03-29T14:42:24.209Z",NA,8383,"Metopoplax origani",NA,NA,3692692,477671,4486255,"0e3bc1051379d805e8dc6f6e7a31d84b","species","2019-03-28T20:28:18.437Z","2019-06-14T15:29:25.601Z"
"104",33127,"Peritrechus geniculatus","taxon",5013,8384,"2019-03-29T14:42:24.280Z","2019-03-29T14:42:24.280Z",NA,8384,"Peritrechus geniculatus",1545198,NA,3692262,380452,4486439,"edec5a25c56c715d43cef34ce29181f4","species","2019-03-28T20:28:18.537Z","2019-06-14T15:29:25.656Z"
"105",33128,"Peritrechus nubilus","taxon",5013,8385,"2019-03-29T14:42:24.331Z","2019-03-29T14:42:24.331Z",NA,8385,"Peritrechus nubilus",NA,NA,3692263,380469,4486445,"79ee6a2e9641dba3bf9a970efb13ba62","species","2019-03-28T20:28:18.638Z","2019-06-14T15:29:25.705Z"
"106",33129,"Sphragisticus nebulosus","taxon",5013,8386,"2019-03-29T14:42:24.380Z","2019-03-29T14:42:24.380Z",NA,8386,"Sphragisticus nebulosus",881795,108030,609546,198275,2008248,"8886c67b01c8c71d3bed9fde965cefbd","species","2019-03-28T20:28:18.731Z","2019-06-14T15:29:25.755Z"
"107",33130,"Stygnocoris rusticus","taxon",5013,8387,"2019-03-29T14:42:24.431Z","2019-03-29T14:42:24.431Z",NA,8387,"Stygnocoris rusticus",881797,108188,609468,198242,2008074,"7fe25d0c4c59de3bdc05b1f4e96ca0f2","species","2019-03-28T20:28:18.826Z","2019-06-14T15:29:25.806Z"
"108",33132,"Chlamydatus pullus","taxon",5013,8389,"2019-03-29T14:42:24.530Z","2019-03-29T14:42:24.530Z",NA,8389,"Chlamydatus pullus",1199003,106402,610621,365877,2011081,"5a109854145ac1a9d11e2f4fd7af0466","species","2019-03-28T20:28:18.977Z","2019-06-14T15:29:25.892Z"
"109",33133,"Chlamydatus saltitans","taxon",5013,8390,"2019-03-29T14:42:24.578Z","2019-03-29T14:42:24.578Z",NA,8390,"Chlamydatus saltitans",1545095,718534,2642337,373975,2011075,"e8689f1107da2754bdd524d720872f13","species","2019-03-28T20:28:19.054Z","2019-06-14T15:29:25.947Z"
"110",33135,"Podops inuncta","taxon",5013,8392,"2019-03-29T14:42:24.674Z","2019-03-29T14:42:24.674Z",NA,8392,"Podops inuncta",NA,NA,52429285,NA,NA,NA,NA,"2019-03-28T20:28:19.204Z","2019-06-14T15:29:26.239Z"
"111",33136,"Scolopostethus affinis","taxon",5013,8393,"2019-03-29T14:42:24.722Z","2019-03-29T14:42:24.722Z",NA,8393,"Scolopostethus affinis",1545245,NA,3691596,371696,4486578,"52744823dd0290b353e448ad3540a7a1","species","2019-03-28T20:28:19.273Z","2019-06-14T15:29:26.522Z"
"112",33137,"Acalypta carinata","taxon",5013,8394,"2019-03-29T14:42:24.772Z","2019-03-29T14:42:24.772Z",NA,8394,"Acalypta carinata",1545065,104181,612378,373976,2020737,"4355f64296bb1e632169a3bbceb98195","species","2019-03-28T20:28:19.371Z","2019-06-14T15:29:26.573Z"
"113",33138,"Acalypta marginata","taxon",5013,8395,"2019-03-29T14:42:24.816Z","2019-03-29T14:42:24.816Z",NA,8395,"Ochterus marginatus",280162,103793,612990,247159,2020213,"2de350bc920da28fe12ad76c812224d3","species","2019-03-28T20:28:19.441Z","2019-06-14T15:29:26.621Z"
"114",33139,"Acalypta nigrina","taxon",5013,8396,"2019-03-29T14:42:24.862Z","2019-03-29T14:42:24.862Z",NA,8396,"Acalypta nigrina",1545069,1001291,3705242,407702,4488999,"27fade74690d146123206183e2dda32c","species","2019-03-28T20:28:19.510Z","2019-06-14T15:29:26.673Z"
"115",33140,"Catoplatus fabricii","taxon",5013,8397,"2019-03-29T14:42:24.908Z","2019-03-29T14:42:24.908Z",NA,8397,"Catoplatus fabricii",1545089,1001539,3705575,413846,4488886,"0dc3acf7e0fee8e0b4eaf0d7593b6770","species","2019-03-28T20:28:19.585Z","2019-06-14T15:29:26.721Z"
"116",33141,"Kalama tricornis","taxon",5013,8398,"2019-03-29T14:42:24.954Z","2019-03-29T14:42:24.954Z",NA,8398,"Dictyonota tricornis",1656432,1001243,612293,372462,2020732,"cbbf2524287d3dc8c2d95c6ec1314785","species","2019-03-28T20:28:19.688Z","2019-06-14T15:29:26.771Z"
"117",33142,"Nemastoma dentigerum","taxon",5013,8399,"2019-03-29T14:42:25.000Z","2019-03-29T14:42:25.000Z",NA,8399,"Nemastoma dentigerum",1907021,NA,13360964,361433,6907850,NA,NA,"2019-03-28T20:28:19.775Z","2019-06-14T15:29:26.821Z"
"118",33143,"Nemastoma lugubre","taxon",5013,8400,"2019-03-29T14:42:25.051Z","2019-03-29T14:42:25.051Z",NA,8400,"Nemastoma lugubre",673230,NA,52402823,361434,6907910,NA,NA,"2019-03-28T20:28:19.850Z","2019-06-14T15:29:26.880Z"
"119",33144,"Oligolophus tridens","taxon",5013,8401,"2019-03-29T14:42:25.105Z","2019-03-29T14:42:25.105Z",NA,8401,"Oligolophus tridens",708402,1014098,3186752,361459,4553538,"5ccad6f1e2dfffb006030f7482917bad","species","2019-03-28T20:28:19.967Z","2019-06-14T15:29:26.932Z"
"120",33145,"Rilaena triangularis","taxon",5013,8402,"2019-03-29T14:42:25.159Z","2019-03-29T14:42:25.159Z",NA,8402,"Rilaena triangularis",475616,1014122,52402784,361454,4553363,"fef0bb361a02cdc0a6d6dbad7d7da80e","species","2019-03-28T20:28:20.056Z","2019-06-14T15:29:26.988Z"
"121",33146,"Nelima sempronii","taxon",5013,8403,"2019-03-29T14:42:25.202Z","2019-03-29T14:42:25.202Z",NA,8403,"Nelima sempronii",NA,NA,NA,361465,NA,NA,NA,"2019-03-28T20:28:20.135Z","2019-03-28T20:28:20.135Z"
"122",33147,"Agalenatea redii","taxon",5013,8404,"2019-03-29T14:42:25.257Z","2019-03-29T14:42:25.257Z",NA,8404,"Agalenatea redii",1226120,850056,1193843,178354,2160943,"24954b336f47ae57c34787210235915f","species","2019-03-28T20:28:20.210Z","2019-06-14T15:29:27.084Z"
"123",33148,"Mangora acalypha","taxon",5013,8405,"2019-03-29T14:42:25.316Z","2019-03-29T14:42:25.316Z",NA,8405,"Mangora acalypha",1871972,860272,1195547,256996,2159061,"c17cfc8608e1887d6e4b7fc52509a701","species","2019-03-28T20:28:20.292Z","2019-06-14T15:29:27.138Z"
"124",33149,"Singa hamata","taxon",5013,8406,"2019-03-29T14:42:25.364Z","2019-03-29T14:42:25.364Z",NA,8406,"Singa hamata",1926227,867005,1196210,327612,2159393,"018cea4993b5cc9e11e5c05272d6fecd","species","2019-03-28T20:28:20.369Z","2019-06-14T15:29:27.189Z"
"125",33150,"Clubiona brevipes","taxon",5013,8407,"2019-03-29T14:42:25.404Z","2019-03-29T14:42:25.404Z",NA,8407,"Clubiona brevipes",1906976,876365,1203164,384328,2143869,"348bde0ebb6f6ce05c0b3f0447f716e6","species","2019-03-28T20:28:20.450Z","2019-06-14T15:29:27.240Z"
"126",33151,"Clubiona reclusa","taxon",5013,8408,"2019-03-29T14:42:25.445Z","2019-03-29T14:42:25.445Z",NA,8408,"Clubiona reclusa",1871940,876661,1203427,385687,2144246,"e553490bb8bce7b8d54cfe217822cc2a","species","2019-03-28T20:28:20.537Z","2019-06-14T15:29:27.287Z"
"127",33152,"Argenna subnigra","taxon",5013,8409,"2019-03-29T14:42:25.483Z","2019-03-29T14:42:25.483Z",NA,8409,"Argenna subnigra",NA,874472,1200950,NA,2144644,"d287cb9ce7dcffe44313cb511d065938","species","2019-03-28T20:28:20.620Z","2019-06-14T15:29:27.342Z"
"128",33153,"Cicurina cicur","taxon",5013,8410,"2019-03-29T14:42:25.527Z","2019-03-29T14:42:25.527Z",NA,8410,"Cicurina cicur",1871936,876162,1200997,361485,2144463,"ddacb06844c37c927b7d57896d735576","species","2019-03-28T20:28:20.698Z","2019-06-14T15:29:27.400Z"
"129",33154,"Drassyllus lutetianus","taxon",5013,8411,"2019-03-29T14:42:25.566Z","2019-03-29T14:42:25.566Z",NA,8411,"Drassyllus lutetianus",1906993,879010,1205661,384326,2133021,"c9726e986e9366f143fefeb82bc9cd2e","species","2019-03-28T20:28:20.780Z","2019-06-14T15:29:27.455Z"
"130",33155,"Drassyllus pusillus","taxon",5013,8412,"2019-03-29T14:42:25.604Z","2019-03-29T14:42:25.604Z",NA,8412,"Drassyllus pusillus",1926174,879029,1205682,447201,2133054,"e1a62273f5d507dbd5c4b252bccba49c","species","2019-03-28T20:28:20.852Z","2019-06-14T15:29:27.508Z"
"131",33156,"Haplodrassus minor","taxon",5013,8413,"2019-03-29T14:42:25.644Z","2019-03-29T14:42:25.644Z",NA,8413,"Haplodrassus minor",NA,880670,1205928,235583,2133589,"c4cceff188a6c324f1ea18cb071856f8","species","2019-03-28T20:28:20.925Z","2019-06-14T15:29:27.568Z"
"132",33157,"Micaria pulicaria","taxon",5013,8414,"2019-03-29T14:42:25.698Z","2019-03-29T14:42:25.698Z",NA,8414,"Micaria pulicaria",1107812,883658,1206132,87816,5168243,"b010e5793896a06d30846aa550fbddc4","species","2019-03-28T20:28:21.002Z","2019-06-14T15:29:27.621Z"
"133",33158,"Trachyzelotes pedestris","taxon",5013,8415,"2019-03-29T14:42:25.751Z","2019-03-29T14:42:25.751Z",NA,8415,"Trachyzelotes pedestris",1872011,891489,1206580,286958,2133779,"6e9143690a201f9d4b87cf685c94ab9a","species","2019-03-28T20:28:21.084Z","2019-06-14T15:29:27.673Z"
"134",33159,"Bathyphantes parvulus","taxon",5013,8416,"2019-03-29T14:42:25.800Z","2019-03-29T14:42:25.800Z",NA,8416,"Bathyphantes parvulus",1926159,852798,1189246,235590,2134110,"495f2c82300c85f2054883d0a7ee4548","species","2019-03-28T20:28:21.161Z","2019-06-14T15:29:27.721Z"
"135",33160,"Centromerita bicolor","taxon",5013,8417,"2019-03-29T14:42:25.843Z","2019-03-29T14:42:25.843Z",NA,8417,"Centromerita bicolor",662955,853393,1189362,293614,2138915,"aabeefc0dfc05fd3af0419fbb24385e2","species","2019-03-28T20:28:21.270Z","2019-06-14T15:29:27.771Z"
"136",33161,"Centromerus sylvaticus","taxon",5013,8418,"2019-03-29T14:42:25.890Z","2019-03-29T14:42:25.890Z",NA,8418,"Centromerus sylvaticus",1109479,853465,1189430,206468,2138546,"3821620a47dc09731c986a20ff15ddd7","species","2019-03-28T20:28:21.346Z","2019-06-14T15:29:27.820Z"
"137",33162,"Collinsia inerrans","taxon",5013,8419,"2019-03-29T14:42:25.942Z","2019-03-29T14:42:25.942Z",NA,8419,"Collinsia inerrans",933048,854046,1189596,348492,9740907,"5c25a81d2fa219671a96abaa0a1f6a6b","species","2019-03-28T20:28:21.433Z","2019-06-14T15:29:27.875Z"
"138",33163,"Dicymbium nigrum","taxon",5013,8420,"2019-03-29T14:42:25.975Z","2019-03-29T14:42:25.975Z",NA,8420,"Dicymbium nigrum",1906989,854838,1189653,350340,2137898,"9a0bb0aac70c72a37af93e1fec54bf9a","species","2019-03-28T20:28:21.485Z","2019-06-14T15:29:27.930Z"
"139",33164,"Diplocephalus cristatus","taxon",5013,8421,"2019-03-29T14:42:26.018Z","2019-03-29T14:42:26.018Z",NA,8421,"Diplocephalus cristatus",932989,854894,1189681,258591,2137834,"a3e415545cc72b7b5004e6798c56abe6","species","2019-03-28T20:28:21.548Z","2019-06-14T15:29:28.004Z"
"140",33165,"Diplocephalus picinus","taxon",5013,8422,"2019-03-29T14:42:26.047Z","2019-03-29T14:42:26.047Z",NA,8422,"Diplocephalus picinus",1906991,854917,1189698,264512,2137822,"bdc08f09a1327589fe5dbd082bc3b504","species","2019-03-28T20:28:21.617Z","2019-06-14T15:29:28.062Z"
"141",33166,"Diplostyla concolor","taxon",5013,8423,"2019-03-29T14:42:26.079Z","2019-03-29T14:42:26.079Z",NA,8423,"Diplostyla concolor",685676,854939,1189718,256991,2134314,"6f32bca2752efa7263fc788949d5321a","species","2019-03-28T20:28:21.691Z","2019-06-14T15:29:28.115Z"
"142",33167,"Erigone atra","taxon",5013,8424,"2019-03-29T14:42:26.118Z","2019-03-29T14:42:26.118Z",NA,8424,"Erigone atra",247615,856041,1190015,30807,2137734,"96e86856ff74f98044c63689f6041840","species","2019-03-28T20:28:21.769Z","2019-06-14T15:29:28.163Z"
"143",33168,"Erigone dentipalpis","taxon",5013,8425,"2019-03-29T14:42:26.158Z","2019-03-29T14:42:26.158Z",NA,8425,"Erigone dentipalpis",247619,856063,1190037,30806,2137716,"3cac6399f22113d5a43d8efcb6638ebe","species","2019-03-28T20:28:21.842Z","2019-06-14T15:29:28.217Z"
"144",33170,"Leptorhoptrum robustum","taxon",5013,8427,"2019-03-29T14:42:26.242Z","2019-03-29T14:42:26.242Z",NA,8427,"Leptorhoptrum robustum",1907095,859429,1190907,496222,2134514,"87397ee842eec88d99b33f757a8751cd","species","2019-03-28T20:28:21.985Z","2019-06-14T15:29:28.280Z"
"145",33171,"Meioneta rurestris","taxon",5013,8428,"2019-03-29T14:42:26.286Z","2019-03-29T14:42:26.286Z",NA,8428,"Meioneta rurestris",685690,860897,52368566,NA,2136499,NA,NA,"2019-03-28T20:28:22.058Z","2019-06-14T15:29:28.330Z"
"146",33172,"Mermessus trilobatus","taxon",5013,8429,"2019-03-29T14:42:26.343Z","2019-03-29T14:42:26.343Z",NA,8429,"Mermessus trilobatus",1107805,861039,1189990,209056,2138688,"028b3af43940724c386153c5883a904e","species","2019-03-28T20:28:22.134Z","2019-06-14T15:29:28.634Z"
"147",33173,"Micrargus herbigradus","taxon",5013,8430,"2019-03-29T14:42:26.385Z","2019-03-29T14:42:26.385Z",NA,8430,"Micrargus herbigradus",1663308,861503,1191337,264506,2135263,"981bef40fe4578497b919ba747e3035a","species","2019-03-28T20:28:22.207Z","2019-06-14T15:29:28.691Z"
"148",33174,"Oedothorax apicatus","taxon",5013,8431,"2019-03-29T14:42:26.433Z","2019-03-29T14:42:26.433Z",NA,8431,"Oedothorax apicatus",662949,863216,1191613,286993,2136050,"9ef62773a39801ed5b940cf9e84b6dd6","species","2019-03-28T20:28:22.278Z","2019-06-14T15:29:28.747Z"
"149",33175,"Oedothorax fuscus","taxon",5013,8432,"2019-03-29T14:42:26.479Z","2019-03-29T14:42:26.479Z",NA,8432,"Neriene fusca",662950,862630,1191529,235605,2137359,"dc0322a4b5c3362b9423e19ae7d5ef03","species","2019-03-28T20:28:22.376Z","2019-06-14T15:29:28.800Z"
"150",33176,"Oedothorax retusus","taxon",5013,8433,"2019-03-29T14:42:26.510Z","2019-03-29T14:42:26.510Z",NA,8433,"Oedothorax retusus",662951,863261,1191662,384325,2136022,"418b39fac6cf9c54879ef8deb51f5e85","species","2019-03-28T20:28:22.449Z","2019-06-14T15:29:28.855Z"
"151",33177,"Pocadicnemis juncea","taxon",5013,8434,"2019-03-29T14:42:26.546Z","2019-03-29T14:42:26.546Z",NA,8434,"Pocadicnemis juncea",1871995,865582,1191912,264527,2135195,"662a99f70a8285940f2cff10d9503dd7","species","2019-03-28T20:28:22.537Z","2019-06-14T15:29:28.909Z"
"152",33178,"Porrhomma errans","taxon",5013,8435,"2019-03-29T14:42:26.589Z","2019-03-29T14:42:26.589Z",NA,8435,"Porrhomma errans",NA,865685,1191937,NA,2135397,"cce315d6bdcd69615de55b7504f2f08e","species","2019-03-28T20:28:22.611Z","2019-06-14T15:29:28.964Z"
"153",33179,"Porrhomma microphthalmum","taxon",5013,8436,"2019-03-29T14:42:26.635Z","2019-03-29T14:42:26.635Z",NA,8436,"Porrhomma microphthalmum",1676146,865692,1191945,350339,2135388,"033c3bb3c1fb566fc7001d497dedcb70","species","2019-03-28T20:28:22.691Z","2019-06-14T15:29:29.012Z"
"154",33180,"Porrhomma microps","taxon",5013,8437,"2019-03-29T14:42:26.680Z","2019-03-29T14:42:26.680Z",NA,8437,"Porrhomma microps",NA,865693,1191946,NA,2135400,"edd5447973fbf2838b81390fb0f2a7c0","species","2019-03-28T20:28:22.765Z","2019-06-14T15:29:29.062Z"
"155",33181,"Tenuiphantes tenuis","taxon",5013,8438,"2019-03-29T14:42:26.758Z","2019-03-29T14:42:26.758Z",NA,8438,"Tenuiphantes tenuis",81837,868196,1192411,30805,2135959,"e136a7bdddd8329ea561f2ae374ffcdd","species","2019-03-28T20:28:22.840Z","2019-06-14T15:29:29.112Z"
"156",33182,"Tiso vagans","taxon",5013,8439,"2019-03-29T14:42:26.823Z","2019-03-29T14:42:26.823Z",NA,8439,"Tiso vagans",1698934,869420,1192446,384292,2135460,"ba5646d617e86568b389de93a0860bc3","species","2019-03-28T20:28:22.918Z","2019-06-14T15:29:29.165Z"
"157",33183,"Walckenaeria atrotibialis","taxon",5013,8440,"2019-03-29T14:42:26.860Z","2019-03-29T14:42:26.860Z",NA,8440,"Walckenaeria atrotibialis",1109752,870302,1192732,281689,2134829,"6444b4d9cf4a5371fe4dacdc399723ff","species","2019-03-28T20:28:23.016Z","2019-06-14T15:29:29.213Z"
"158",33184,"Walckenaeria vigilax","taxon",5013,8441,"2019-03-29T14:42:26.893Z","2019-03-29T14:42:26.893Z",NA,8441,"Walckenaeria vigilax",1485669,870471,1192896,467306,2134798,"30143c779ae77543e64dd3a77bf3f6ce","species","2019-03-28T20:28:23.089Z","2019-06-14T15:29:29.262Z"
"159",33185,"Phrurolithus festivus","taxon",5013,8442,"2019-03-29T14:42:26.930Z","2019-03-29T14:42:26.930Z",NA,8442,"Phrurolithus festivus",1226124,887029,1203014,373286,2148794,"3f72ab67b0f2b88c057d41b6229a587a","species","2019-03-28T20:28:23.167Z","2019-06-14T15:29:29.313Z"
"160",33186,"Aulonia albimana","taxon",5013,8443,"2019-03-29T14:42:26.974Z","2019-03-29T14:42:26.974Z",NA,8443,"Aulonia albimana",332780,852585,1196833,286952,5169122,"753f0c3a4e641b9bc019b5ae541c071a","species","2019-03-28T20:28:23.239Z","2019-06-14T15:29:29.368Z"
"161",33187,"Pardosa hortensis","taxon",5013,8444,"2019-03-29T14:42:27.018Z","2019-03-29T14:42:27.018Z",NA,8444,"Pardosa hortensis",74981,864383,1197739,256980,2146311,"2b3e83161aaeae4208a58174547362f7","species","2019-03-28T20:28:23.317Z","2019-06-14T15:29:29.422Z"
"162",33188,"Pardosa lugubris","taxon",5013,8445,"2019-03-29T14:42:27.059Z","2019-03-29T14:42:27.059Z",NA,8445,"Pardosa lugubris",74994,864447,1197796,264525,2146140,"92d4f874bdce60fa04f37be706156433","species","2019-03-28T20:28:23.398Z","2019-06-14T15:29:29.470Z"
"163",33189,"Pardosa palustris","taxon",5013,8446,"2019-03-29T14:42:27.100Z","2019-03-29T14:42:27.100Z",NA,8446,"Pardosa palustris",74985,864536,1197884,24303,2146174,"ddfe299c2d51d9980cb868e73563e57c","species","2019-03-28T20:28:23.473Z","2019-06-14T15:29:29.525Z"
"164",33190,"Pardosa prativaga","taxon",5013,8447,"2019-03-29T14:42:27.142Z","2019-03-29T14:42:27.142Z",NA,8447,"Pardosa prativaga",74986,864563,1197907,346045,2146072,"85923df622722f17a8a337d5c53865fa","species","2019-03-28T20:28:23.548Z","2019-06-14T15:29:29.579Z"
"165",33191,"Pardosa pullata","taxon",5013,8448,"2019-03-29T14:42:27.202Z","2019-03-29T14:42:27.202Z",NA,8448,"Pardosa pullata",74988,864576,1197920,264524,2146260,"a9536f441de38e9490f6acd8fff02a90","species","2019-03-28T20:28:23.644Z","2019-06-14T15:29:29.629Z"
"166",33192,"Pirata latitans","taxon",5013,8449,"2019-03-29T14:42:27.253Z","2019-03-29T14:42:27.253Z",NA,8449,"Piratula latitans",1907038,865411,46762619,577002,8202521,"bfaa0fdcb5467b9d0b87c2cb43dedadc","species","2019-03-28T20:28:23.763Z","2019-06-14T15:29:29.689Z"
"167",33193,"Xerolycosa miniata","taxon",5013,8450,"2019-03-29T14:42:27.304Z","2019-03-29T14:42:27.304Z",NA,8450,"Xerolycosa miniata",74997,870589,1198431,344024,2147273,"162abd1c32bc3fe2edbda9afef8b1b6c","species","2019-03-28T20:28:23.840Z","2019-06-14T15:29:29.738Z"
"168",33195,"Euophrys frontalis","taxon",5013,8452,"2019-03-29T14:42:27.401Z","2019-03-29T14:42:27.401Z",NA,8452,"Euophrys frontalis",1317291,879532,1211556,235630,5172110,"b265f5a073a8dbbf8afa45afa2c7801c","species","2019-03-28T20:28:24.036Z","2019-06-14T15:29:29.793Z"
"169",33196,"Synageles venator","taxon",5013,8453,"2019-03-29T14:42:27.432Z","2019-03-29T14:42:27.432Z",NA,8453,"Synageles venator",1907051,889661,1214553,235634,2175869,"e9208f675f8a9c471669cf86661cc032","species","2019-03-28T20:28:24.144Z","2019-06-14T15:29:29.848Z"
"170",33197,"Talavera aequipes","taxon",5013,8454,"2019-03-29T14:42:27.466Z","2019-03-29T14:42:27.466Z",NA,8454,"Talavera aequipes",NA,889980,1214599,705555,2173545,"5d5399fe74e06ef87b101aeedc6732f0","species","2019-03-28T20:28:24.222Z","2019-06-14T15:29:29.897Z"
