Class,Family,Order,Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Arachnida,Salticidae,Araneae,Araneae,Fogging,CN,29-Sep-16,Cooper,CN5,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.2,0.9,0.4,Direct_Measure,3.141592,0.792,0.000792,0.0008712,0.8712,0.81,0,,,,,,,0.81,micro,8,O,2,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,Pisonia,10-Sep-16,Cooper,Pisonia 1,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.3,0.6,0.4,Direct_Measure,3.141592,0.552,0.000552,0.0006072,0.6072,0.697,0,,,,,,,0.697,micro,6,M,9,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,CN,29-Sep-16,Cooper,CN5,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.4,1,0.5,Direct_Measure,3.141592,1.2,0.0012,0.00132,1.32,1.01,0,,,,,,,1.01,micro,6,O,8,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,PF@PG2,27-Aug-16,Eastern,PF@PG2,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.5,1,0.5,Direct_Measure,3.141592,1.25,0.00125,0.001375,1.375,1.12,0,,,,,,,1.12,micro,1,H,8,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,Pisonia,19-Aug-16,Whippoorwill,PG5,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.5,1,0.5,Direct_Measure,3.141592,1.25,0.00125,0.001375,1.375,2.06,0,,,,,,,2.06,micro,5,P,3,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,PG,21-Aug-16,Whippoorwill,PG2,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.8,0.9,0.4,Direct_Measure,3.141592,1.008,0.001008,0.0011088,1.1088,1.21,0,,,,,,,1.21,micro,5,J,8,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,CN,14-Sep-16,Paradise,CN2,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,2.9,1,0.3,Direct_Measure,3.141592,0.87,0.00087,0.000957,0.957,1.05,0,,,,,,,1.05,micro,2,P,5,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,Tourn@PG3,26-Aug-16,Eastern,Tourn@PG3,Brown.salticid,Hasarius_adansoni,Adult,,3,1,0.6,Direct_Measure,3.141592,1.8,0.0018,0.00198,1.98,2.81,0,,,,,,,2.81,micro,1,I,1,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,Pisonia,19-Aug-16,Whippoorwill,PG5,Dark.faced.salticid.2-3mm,Hasarius_adansoni,Juvenile,,3,0.9,0.5,Direct_Measure,3.141592,1.35,0.00135,0.001485,1.485,1.21,0,,,,,,,1.21,micro,5,P,3,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,CN,29-Sep-16,Cooper,CN5,Brown.salticid,Hasarius_adansoni,Adult,,3.1,1,0.7,Direct_Measure,3.141592,2.17,0.00217,0.002387,2.387,2.09,0,,,,,,,2.09,micro,8,N,9,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,PG,26-Aug-16,Eastern,PG2,Hasrius.adansoni,Hasarius_adansoni,Adult,,3.1,1,0.5,Direct_Measure,3.141592,1.55,0.00155,0.001705,1.705,1.92,0,,,,,,,1.92,micro,4,H,6,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,Tourn@PG4,27-Aug-16,Eastern,Tourn@PG4,Brown.salticid,Hasarius_adansoni,Adult,,3.2,1,0.7,Direct_Measure,3.141592,2.24,0.00224,0.002464,2.464,3.19,0,,,,,,,3.19,micro,1,I,1,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,PG,26-Aug-16,Eastern,PG2,Hasrius.adansoni,Hasarius_adansoni,Adult,,3.3,1,0.5,Direct_Measure,3.141592,1.65,0.00165,0.001815,1.815,1.56,0,,,,,,,1.56,micro,4,G,3,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,CN,4-Sep-16,Cooper,CN2,Dark.faced.salticid.>3mm,Hasarius_adansoni,Juvenile,,3.7,1.3,0.6,Direct_Measure,3.141592,2.886,0.002886,0.0031746,3.1746,3.68,0,,,,,,,3.68,micro,6,D,9,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Fogging,PG,19-Aug-16,Whippoorwill,PG5,Hasrius.adansoni.Female,Hasarius_adansoni,Adult,,4.8,1.7,1.1,Direct_Measure,3.141592,8.976,0.008976,0.0098736,9.8736,10.3,0,,,,,,,10.3,,5,P,4,,KP,,,,,,,,
Arachnida,Salticidae,Araneae,Araneae,Berlese Bui Box,Veg cocos litter,7-Sep-16,Paradise,CN2,Hasrius.adansoni,Hasarius_adansoni,Adult,,4.9,1.8,1.1,Direct_Measure,3.141592,9.702,0.009702,0.0106722,10.6722,9.4,0,,,,,,,9.4,,2,K,8,,KP,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Cocos,28-Sep-16,Cooper,CN1,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1,1.1,0.8,Direct_Measure,3.141592,,,,,0.12,90,,,,,,,1.2,METTLER AJ100,6,J,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pisonia,17-Sep-16,Dudley,Pisonia,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1,1.1,0.9,Direct_Measure,3.141592,,,,,0.09,90,,,,,,,0.9,METTLER AJ100,5,D,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pisonia,26-Aug-16,Eastern,PG2,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.1,0.9,0.7,Direct_Measure,3.141592,,,,,0.1,90,,,,,,,1,METTLER AJ100,7,J,7,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Cocos,10-Oct-16,Portsmouth,Cocos,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.1,1,0.8,Direct_Measure,3.141592,,,,,0.09,90,,,,,,,0.9,METTLER AJ100,7,O,1,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,7-Sep-16,Cooper,PF2,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.1,1.1,0.6,Direct_Measure,3.141592,,,,,0.11,90,,,,,,,1.1,METTLER AJ100,6,A,4,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pisonia,23-Aug-16,Papala,PG1,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.2,1.4,0.8,Direct_Measure,3.141592,,,,,0.21,90,,,,,,,2.1,METTLER AJ100,1,N,5,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pisonia,26-Aug-16,Eastern,PG2,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.2,1,0.8,Direct_Measure,3.141592,,,,,0.15,90,,,,,,,1.5,METTLER AJ100,4,F,8,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Cocos,26-Sep-16,Kaula,CN5,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.4,1.3,0.8,Direct_Measure,3.141592,,,,,0.23,90,,,,,,,2.3,METTLER AJ100,1,G,6,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Berlese.Hand,Pandanus Heart,6-Oct-16,Dudley,PF2,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.4,1.3,1,Direct_Measure,3.141592,,,,,0.23,90,,,,,,,2.3,METTLER AJ100,7,G,7,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Cocos,28-Sep-16,Cooper,CN1,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.5,1.4,1.2,Direct_Measure,3.141592,,,,,0.33,90,,,,,,,3.3,METTLER AJ100,8,F,3,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,Pandanus1,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,1.7,1.6,1,Direct_Measure,3.141592,,,,,0.41,90,,,,,,,4.1,METTLER AJ100,5,M,3,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Cocos,14-Sep-16,Paradise,CN2,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,2,2,1.5,Direct_Measure,3.141592,,,,,0.86,90,,,,,,,8.6,METTLER AJ100,2,O,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Berlese.Veg.Box,Phymat Litter,29-Sep-16,Cooper,HI4,Heteropoda.venatoria(5-10mm),Heteropoda_venatoria,XS,,2.1,2,1.8,Direct_Measure,3.141592,,,,,1.18,90,,,,,,,11.8,METTLER AJ100,7,E,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,PF1,Heteropoda.venatoria(0-5mm),Heteropoda_venatoria,XS,,2.5,2.5,1.5,Direct_Measure,3.141592,,,,,1.44,90,,,,,,,14.4,METTLER AJ100,Blattodea.2,G,8,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,27-Sep-16,Kaula,Pandanus1,Heteropoda.venatoria(5-10mm),Heteropoda_venatoria,XS,,2.5,2.2,1.5,Direct_Measure,3.141592,,,,,0.86,90,,,,,,,8.6,METTLER AJ100,4,H,9,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Berlese.Veg.Box,Cocos Litter,30-Sep-16,Cooper,PG1,Heteropoda.venatoria(5-10mm),Heteropoda_venatoria,XS,,2.7,2.7,2.3,Direct_Measure,3.141592,,,,,2.32,90,,,,,,,23.2,METTLER AJ100,2,J,7,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,PF1,Heteropoda.venatoria(5-10mm),Heteropoda_venatoria,XS,,2.8,2.5,1.5,Direct_Measure,3.141592,,,,,2.76,90,,,,,,,27.6,METTLER AJ100,Blattodea.2,G,8,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Berlese.Veg.Box,Veg Litter,19-Aug-16,Cooper,TC8,Heteropoda.venatoria(5-10mm),Heteropoda_venatoria,XS,,2.8,2.8,1.7,Direct_Measure,3.141592,,,,,1.6,90,,,,,,,16,METTLER AJ100,1,C,1,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,502,2012_AMtK,Sacia,,,Heteropoda_venatoria,XS,,3.1,,,Direct_Measure,3.141592,,,0.00173,1.73,1.73,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,579,2012_AMtK,Sand,,,Heteropoda_venatoria,XS,,3.4,,,Direct_Measure,3.141592,,,0.00142,1.42,1.42,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,547,2012_AMtK,Castor,,,Heteropoda_venatoria,XS,,4.8,,,Direct_Measure,3.141592,,,0.00389,3.89,3.89,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,376,2011_AMtK,Leslie W,,,Heteropoda_venatoria,XS,,5,,,Direct_Measure,3.141592,,,0.01755,17.55,17.55,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Berlese.Branch.Clipping,Terminalia Litter,9-Aug-16,Cooper,TC8,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,5.5,4,3.5,Rectangular_Prism,3.141592,,,,,16.39,,,,,,,,163.9,METTLER AJ100,4,A,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,593,2012_AMtK,Kaula,,,Heteropoda_venatoria,S,,5.6,,,Direct_Measure,3.141592,,,0.00624,6.24,6.24,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,352,2011_AMtK,Kaula Y,,,Heteropoda_venatoria,S,,5.96,,,Direct_Measure,3.141592,,,0.00981,9.81,9.81,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,490,2012_AMtK,Holei,,,Heteropoda_venatoria,S,,6.6,,,Direct_Measure,3.141592,,,0.01376,13.76,13.76,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,533,2012_AMtK,East,,,Heteropoda_venatoria,S,,6.7,,,Direct_Measure,3.141592,,,0.0117,11.7,11.7,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,285,2011_AMtK,Fern I,,,Heteropoda_venatoria,S,,6.71,,,Direct_Measure,3.141592,,,0.00795,7.95,7.95,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,144,2010_AMtK,Fern,,,Heteropoda_venatoria,S,,7,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,158,2010_AMtK,S. Fighter,,,Heteropoda_venatoria,S,,7,,,Direct_Measure,3.141592,,,0.04,40,40,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,276,2011_AMtK,Eng R,,,Heteropoda_venatoria,S,,7,,,Direct_Measure,3.141592,,,0.0188,18.8,18.8,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,437,2011_AMtK,Sacia D,,,Heteropoda_venatoria,S,,7,,,Direct_Measure,3.141592,,,0.0456,45.6,45.6,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,555,2012_AMtK,Engineer,,,Heteropoda_venatoria,S,,7,,,Direct_Measure,3.141592,,,0.01547,15.47,15.47,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Tournefortia,23-Sep-16,Cooper,TA2,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,7,4.4,3.8,Direct_Measure,3.141592,,,,,14.01,90,,,,,,,140.1,METTLER AJ100,11,A,5,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,PF1,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,7,7,4,Direct_Measure,3.141592,,,,,32.33,90,,,,,,,323.3,METTLER AJ100,Blattodea.2,C,4,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,15-Sep-16,Paradise,PF1,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,7,6.7,4,Direct_Measure,3.141592,,,,,31.2,90,,,,,,,312,METTLER AJ100,Blattodea.2,G,7,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,PF1,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,7,6,3.5,Direct_Measure,3.141592,,,,,26.02,90,,,,,,,260.2,METTLER AJ100,Blattodea.2,G,8,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,152,2010_AMtK,Fern,,,Heteropoda_venatoria,S,,7.1,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,455,2011_AMtK,Sand L,,,Heteropoda_venatoria,S,,7.19,,,Direct_Measure,3.141592,,,0.011425,11.425,11.425,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,548,2012_AMtK,Castor,,,Heteropoda_venatoria,S,,7.2,,,Direct_Measure,3.141592,,,0.01627,16.27,16.27,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,168,2010_AMtK,Leslie ,,,Heteropoda_venatoria,S,,7.3,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,570,2012_AMtK,Paradise,,,Heteropoda_venatoria,S,,7.3,,,Direct_Measure,3.141592,,,0.01889,18.89,18.89,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pisonia,18-Sep-16,Sand,PG3,Heteropoda.venatoria(10-15mm),Heteropoda_venatoria,S,,7.3,4.6,3.8,,3.141592,,,,,17.72,90,,,,,,,177.2,METTLER AJ100,Blattodea.2,B,2,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,390,2011_AMtK,Lost N,,,Heteropoda_venatoria,S,,7.31,,,Direct_Measure,3.141592,,,0.03228,32.28,32.28,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,351,2011_AMtK,Kaula X,,,Heteropoda_venatoria,S,,7.5,,,Direct_Measure,3.141592,,,0.011545,11.545,11.545,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,335,2011_AMtK,Kaula H,,,Heteropoda_venatoria,S,,7.51,,,Direct_Measure,3.141592,,,0.0137015,13.7015,13.7015,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,477,2011_AMtK,Whip J,,,Heteropoda_venatoria,S,,7.52,,,Direct_Measure,3.141592,,,0.031545,31.545,31.545,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,484,2012_AMtK,Lost,,,Heteropoda_venatoria,S,,7.6,,,Direct_Measure,3.141592,,,0.01188,11.88,11.88,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,569,2012_AMtK,Paradise,,,Heteropoda_venatoria,S,,7.6,,,Direct_Measure,3.141592,,,0.01783,17.83,17.83,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,441,2011_AMtK,Sacia H,,,Heteropoda_venatoria,S,,7.67,,,Direct_Measure,3.141592,,,0.01776,17.76,17.76,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,572,2012_AMtK,Paradise,,,Heteropoda_venatoria,S,,7.7,,,Direct_Measure,3.141592,,,0.02129,21.29,21.29,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,591,2012_AMtK,Kaula,,,Heteropoda_venatoria,S,,7.8,,,Direct_Measure,3.141592,,,0.01875,18.75,18.75,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,195,2010_AMtK,Quail,,,Heteropoda_venatoria,S,,7.9,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,156,2010_AMtK,Aviation,,,Heteropoda_venatoria,S,,8,,,Direct_Measure,3.141592,,,0.04,40,40,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,177,2010_AMtK,Pollucks,,,Heteropoda_venatoria,S,,8,,,Direct_Measure,3.141592,,,0.01,10,10,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,308,2011_AMtK,Frigate S,,,Heteropoda_venatoria,S,,8,,,Direct_Measure,3.141592,,,0.026105,26.105,26.105,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Pandanus,21-Aug-16,Whippoorwill,PF1,Heteropoda.venatoria(15mm+),Heteropoda_venatoria,S,,8,8,4,Rectangular_Prism,3.141592,,,,,40.88,90,,,,,,,408.8,,Blattodea.2,G,8,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,Fogging,Tournefortia,23-Sep-16,Cooper,Tourn2,Heteropoda.venatoria(15mm+),Heteropoda_venatoria,S,,8,8,5,Rectangular_Prism,3.141592,,,,,57.58,90,,,,,,,575.8,METTLER AJ100,11,A,4,,Erica Weed,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,540,2012_AMtK,Castor,,,Heteropoda_venatoria,S,,8.1,,,Direct_Measure,3.141592,,,0.01178,11.78,11.78,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,266,2011_AMtK,Eng H,,,Heteropoda_venatoria,S,,8.1,,,Direct_Measure,3.141592,,,0.01519,15.19,15.19,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,260,2011_AMtK,Eng B,,,Heteropoda_venatoria,S,,8.2,,,Direct_Measure,3.141592,,,0.0282,28.2,28.2,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,565,2012_AMtK,Paradise,,,Heteropoda_venatoria,S,,8.2,,,Direct_Measure,3.141592,,,0.0234,23.4,23.4,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,541,2012_AMtK,Castor,,,Heteropoda_venatoria,S,,8.3,,,Direct_Measure,3.141592,,,0.0202,20.2,20.2,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,604,2012_AMtK,Dudley,,,Heteropoda_venatoria,S,,8.3,,,Direct_Measure,3.141592,,,0.02126,21.26,21.26,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,512,2012_AMtK,Frigate,,,Heteropoda_venatoria,S,,8.4,,,Direct_Measure,3.141592,,,0.02171,21.71,21.71,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,199,2010_AMtK,Quail,,,Heteropoda_venatoria,S,,8.4,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,257,2011_AMtK,East K,,,Heteropoda_venatoria,S,,8.41,,,Direct_Measure,3.141592,,,0.03795,37.95,37.95,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,461,2011_AMtK,Sand R,,,Heteropoda_venatoria,S,,8.44,,,Direct_Measure,3.141592,,,0.026,26,26,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,196,2010_AMtK,NS Causeway,,,Heteropoda_venatoria,S,,8.5,,,Direct_Measure,3.141592,,,0.03,30,30,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,263,2011_AMtK,Eng E,,,Heteropoda_venatoria,S,,8.53,,,Direct_Measure,3.141592,,,0.01988,19.88,19.88,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,357,2011_AMtK,Leslie D,,,Heteropoda_venatoria,S,,8.54,,,Direct_Measure,3.141592,,,0.10279,102.79,102.79,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,46,2009_AMtK,Kaula,cocos,,Heteropoda_venatoria,S,,8.6,,,Direct_Measure,3.141592,,,0.04,40,40,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,525,2012_AMtK,Whip,,,Heteropoda_venatoria,S,,8.6,,,Direct_Measure,3.141592,,,0.0298,29.8,29.8,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,173,2010_AMtK,N. Fighter,,,Heteropoda_venatoria,S,,8.7,,,Direct_Measure,3.141592,,,0.04,40,40,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,205,2010_AMtK,Quail,,,Heteropoda_venatoria,S,,8.7,,,Direct_Measure,3.141592,,,0.04,40,40,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,368,2011_AMtK,Leslie O,,,Heteropoda_venatoria,S,,8.79,,,Direct_Measure,3.141592,,,0.03051,30.51,30.51,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,179,2010_AMtK,Pollucks,,,Heteropoda_venatoria,S,,8.8,,,Direct_Measure,3.141592,,,0.02,20,20,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,261,2011_AMtK,Eng C,,,Heteropoda_venatoria,S,,8.8,,,Direct_Measure,3.141592,,,0.02137,21.37,21.37,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,358,2011_AMtK,Leslie E,,,Heteropoda_venatoria,S,,8.81,,,Direct_Measure,3.141592,,,0.03107,31.07,31.07,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,321,2011_AMtK,Holei M,,,Heteropoda_venatoria,S,,8.85,,,Direct_Measure,3.141592,,,0.02392,23.92,23.92,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,597,2012_AMtK,Kaula,,,Heteropoda_venatoria,S,,8.9,,,Direct_Measure,3.141592,,,0.02436,24.36,24.36,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,193,2010_AMtK,Engineer,,,Heteropoda_venatoria,S,,8.9,,,Direct_Measure,3.141592,,,0.06,60,60,,,,,,,,,,,,,,AMtK,,,,,,,,
Arachnida,Sparassidae,Araneae,Araneae,AMtK,488,2012_AMtK,Holei,,,Heteropoda_venatoria,S,,8.9,,,Direct_Measure,3.141592,,,0.0424,42.4,42.4,,,,,,,,,,,,,,AMtK,,,,,,,,
